sentence_id	words	labels
1	H	O
2	4ft	O
3	(1	O
0		
1	2m),	O
2	S	O
3	20in	O
4	(50cm)	O
0		
1	Has	O
2	lance-shaped,	O
3	mid-green	O
4	leaves	O
0		
1	In	O
2	fall,	O
3	clusters	O
4	of	O
5	small,	O
6	white	O
7	flower	O
8	heads	O
9	appear	O
10	on	O
11	wiry,	O
12	leafy	O
13	stems	O
14	and	O
15	provide	O
16	a	O
17	good	O
18	foil	O
19	to	O
20	bright,	O
21	fall	O
22	leaf	O
23	colors	O
0		
1	Z5–9	O
2	H9–1	O
0		
1	astilbe	O
2	‘Ringdove’	O
0		
1	Clump-forming,	O
2	upright,	O
3	compact	O
4	perennial	O
0		
1	H	O
2	3ft	O
3	(1m),	O
4	S	O
5	1ft	O
6	(30cm)	O
0		
1	Has	O
2	narrowly	O
3	lance-shaped,	O
4	mid-green	O
5	leaves	O
0		
1	In	O
2	fall,	O
3	upright	O
4	then	O
5	arching,	O
6	branched	O
7	sprays	O
8	bear	O
9	masses	O
10	of	O
11	small,	O
12	daisylike,	O
13	yellow-centered,	O
14	soft	O
15	lilac	O
16	flower	O
17	heads	O
0		
1	Z4–8	O
2	H8–1	O
0		
1	astilbe	O
2	sedifolius,	O
3	syn	O
0		
1	astilbe	O
2	acris	O
0		
1	Bushy	O
2	perennial	O
0		
1	H	O
2	3ft	O
3	(1m),	O
4	S	O
5	2ft	O
6	(60cm)	O
0		
1	Produces	O
2	clusters	O
3	of	O
4	almost	O
5	star-shaped,	O
6	lavenderblue	O
7	flower	O
8	heads,	O
9	with	O
10	yellow	O
11	centers,	O
12	in	O
13	fall	O
0		
1	Has	O
2	small,	O
3	narrowly	O
4	oval,	O
5	bright	O
6	green	O
7	leaves	O
0		
1	Z4–7	O
2	H8–1	O
0		
1	‘Nanus’,	O
2	H	O
3	and	O
4	S	O
5	20in	O
6	(50cm),	O
7	makes	O
8	a	O
9	compact	O
10	dome	O
11	of	O
12	blooms	O
0		
1	Z4–7	O
2	H8–1	O
0		
1	astilbe	O
2	‘Sunhelene’,	O
3	illus	O
0		
1	Clumpforming,	O
2	upright,	O
3	compact	O
4	perennial	O
0		
1	H	O
2	36in	O
3	(100cm),	O
4	S	O
5	16in	O
6	(40cm)	O
0		
1	Has	O
2	lanceshaped,	O
3	mildew-resistant,	O
4	mid-green	O
5	leaves	O
0		
1	In	O
2	late	O
3	summer	O
4	and	O
5	fall,	O
6	upright,	O
7	branched	O
8	sprays	O
9	bear	O
10	masses	O
11	of	O
12	daisylike,	O
13	double,	O
14	blue-mauve	O
15	flower	O
16	heads	O
0		
1	Z4–7	O
2	H8–1	O
0		
1	astilbe	O
2	thomsonii	O
0		
1	Upright	O
2	perennial	O
0		
1	H	O
2	3ft	O
3	(1m),	O
4	S	O
5	20in	O
6	(50cm)	O
0		
1	Produces	O
2	long-petaled,	O
3	pale	O
4	lilac	O
5	flower	O
6	heads,	O
7	freely	O
8	in	O
9	fall	O
0		
1	Leaves	O
2	are	O
3	slightly	O
4	heart-shaped	O
0		
1	Z4–8	O
2	H8–1	O
0		
1	‘Nanus’	O
2	is	O
3	more	O
4	compact,	O
5	H	O
6	18in	O
7	(45cm),	O
8	S	O
9	9in	O
10	(23cm)	O
0		
1	Z4–8	O
2	H8–1	O
0		
1	astilbe	O
2	tongolensis	O
3	(East	O
4	Indies	O
5	aster)	O
0		
1	Matforming	O
2	perennial	O
0		
1	H	O
2	20in	O
3	(50cm),	O
4	S	O
5	12in	O
6	(30cm)	O
0		
1	Large,	O
2	lavender-blue	O
3	flower	O
4	heads,	O
5	with	O
6	orange	O
7	centers,	O
8	are	O
9	borne	O
10	singly	O
11	in	O
12	early	O
13	summer	O
0		
1	Has	O
2	lance-shaped,	O
3	hairy,	O
4	dark	O
5	green	O
6	leaves	O
0		
1	Z4–8	O
2	H8–1	O
0		
1	astilbe	O
2	tradescantii	O
0		
1	See	O
2	astilbe	O
3	pilosus	O
4	var	O
0		
1	astilbe	O
2	turbinellus	O
0		
1	Clump-forming	O
2	perennial	O
0		
1	H	O
2	5ft	O
3	(1	O
0		
1	5m),	O
2	S	O
3	3ft	O
4	(1m)	O
0		
1	Has	O
2	lance-shaped,	O
3	dark	O
4	green	O
5	leaves	O
0		
1	In	O
2	late	O
3	summer	O
4	and	O
5	fall,	O
6	upright,	O
7	wiry,	O
8	purplishgreen	O
9	stems	O
10	bear	O
11	panicles	O
12	of	O
13	daisylike,	O
14	yellow-centered,	O
15	pale	O
16	violet	O
17	flowers	O
0		
1	Z4–8	O
2	H8–1	O
0		
1	GESNERIACEAE	O
2	Genus	O
3	of	O
4	one	O
5	species	O
6	of	O
7	evergreen,	O
8	root	O
9	climber	O
0		
1	May	O
2	be	O
3	grown	O
4	up	O
5	mossy	O
6	treetrunks,	O
7	trained	O
8	against	O
9	walls	O
10	or	O
11	used	O
12	as	O
13	groundcover	O
0		
1	Needs	O
2	a	O
3	dampish,	O
4	semishaded	O
5	position	O
6	and	O
7	neutral	O
8	to	O
9	slightly	O
10	acid	O
11	soil	O
0		
1	Propagate	O
2	by	O
3	tip	O
4	cuttings	O
5	in	O
6	summer	O
7	or	O
8	by	O
9	stem	O
10	cuttings	O
11	in	O
12	late	O
13	summer	O
14	or	O
15	early	O
16	fall	O
0		
1	astilbe	O
2	ovata	O
0		
1	Evergreen,	O
2	root	O
3	climber	O
4	with	O
5	stems	O
6	covered	O
7	in	O
8	white	O
9	hairs	O
0		
1	H	O
2	to	O
3	12ft	O
4	(4m)	O
0		
1	Has	O
2	small,	O
3	oblong,	O
4	toothed	O
5	leaves	O
0		
1	Tubular,	O
2	reddish-pink	O
3	flowers,	O
4	2–21/2in	O
5	(5–6cm)	O
6	long,	O
7	often	O
8	with	O
9	yellow-striped,	O
10	lower	O
11	lips,	O
12	are	O
13	borne	O
14	singly	O
15	or	O
16	in	O
17	pairs	O
18	in	O
19	leaf	O
20	axils	O
21	in	O
22	summer	O
0		
1	Z8–9	O
2	H9–8	O
0		
1	ASTILBE	O
2	SAXIFRAGACEAE	O
3	Genus	O
4	of	O
5	summer-flowering	O
6	perennials,	O
7	grown	O
8	for	O
9	their	O
10	panicles	O
11	of	O
12	flowers	O
13	that	O
14	remain	O
15	handsome	O
16	even	O
17	when	O
18	dried	O
19	brown	O
20	in	O
21	winter	O
0		
1	Is	O
2	suitable	O
3	for	O
4	borders	O
5	and	O
6	rock	O
7	gardens	O
0		
1	Needs	O
2	partial	O
3	shade	O
4	for	O
5	most	O
6	species,	O
7	and	O
8	rich,	O
9	moist	O
10	soil	O
0		
1	Leave	O
2	undisturbed	O
3	if	O
4	possible,	O
5	and	O
6	give	O
7	a	O
8	spring	O
9	mulch	O
10	of	O
11	well-rotted	O
12	compost	O
0		
1	Propagate	O
2	species	O
3	by	O
4	seed	O
5	sown	O
6	in	O
7	fall;	O
8	others	O
9	by	O
10	division	O
11	in	O
12	spring	O
13	or	O
14	fall	O
0		
1	astilbe	O
2	‘Amethyst’	O
3	(x	O
4	arendsii	O
5	hybrid),	O
6	illus	O
0		
1	Clump-forming	O
2	perennial	O
0		
1	H	O
2	and	O
3	S	O
4	3ft	O
5	(1m)	O
0		
1	Tiny,	O
2	star-shaped,	O
3	vivid	O
4	purple	O
5	flowers	O
6	are	O
7	borne	O
8	in	O
9	long,	O
10	rather	O
11	open,	O
12	slightly	O
13	arching	O
14	panicles	O
15	in	O
16	mid-summer	O
17	above	O
18	sharply	O
19	divided,	O
20	matt,	O
21	dark	O
22	green	O
23	leaves	O
0		
1	Is	O
2	good	O
3	towards	O
4	the	O
5	back	O
6	of	O
7	a	O
8	border	O
0		
1	Z4–8	O
2	H8–2	O
0		
1	astilbe	O
2	‘Beauty	O
3	of	O
4	Ernst’	O
5	(x	O
6	arendsii	O
7	hybrid)	O
0		
1	Clump-forming	O
2	perennial	O
0		
1	H	O
2	10–12in	O
3	(25–30cm),	O
4	S	O
5	18in	O
6	(45cm)	O
0		
1	Compact,	O
2	oval,	O
3	ASTILBE	O
4	sharply	O
5	divided,	O
6	vivid	O
7	green	O
8	leaves	O
9	become	O
10	increasingly	O
11	tinted	O
12	wine-red	O
13	and	O
14	purple,	O
15	then	O
16	develop	O
17	fiery	O
18	fall	O
19	colors	O
0		
1	Tiny,	O
2	star-shaped,	O
3	pale	O
4	pink	O
5	flowers,	O
6	maturing	O
7	to	O
8	apricot,	O
9	are	O
10	borne	O
11	in	O
12	open	O
13	sprays	O
14	in	O
15	early	O
16	summer	O
0		
1	Z4–8	O
2	H8–1	O
0		
1	astilbe	O
2	‘Brautschleier’	O
3	(x	O
4	arendsii	O
5	hybrid),	O
6	syn	O
0		
1	astilbe	O
2	‘Bridal	O
3	Veil’	O
0		
1	Clump-forming	O
2	perennial	O
0		
1	H	O
2	and	O
3	S	O
4	30in	O
5	(75cm)	O
0		
1	Conical	O
2	plumes	O
3	of	O
4	tiny,	O
5	star-shaped,	O
6	white	O
7	flowers	O
8	open	O
9	in	O
10	mid-summer	O
11	from	O
12	bright	O
13	green	O
14	buds	O
15	then	O
16	fade	O
17	to	O
18	cream	O
0		
1	Oval,	O
2	sharply	O
3	divided	O
4	leaves	O
5	are	O
6	glossy	O
7	and	O
8	bright	O
9	green	O
0		
1	Is	O
2	less	O
3	vigorous	O
4	than	O
5	many	O
6	taller	O
7	cultivars	O
0		
1	Z3–8	O
2	H8–2	O
0		
1	astilbe	O
2	‘Bressingham	O
3	Beauty’	O
0		
1	Leafy,	O
2	clump-forming	O
3	perennial	O
0		
1	H	O
2	and	O
3	S	O
4	to	O
5	3ft	O
6	(1m)	O
0		
1	In	O
2	summer	O
3	bears	O
4	feathery,	O
5	tapering	O
6	panicles	O
7	of	O
8	small,	O
9	star-shaped,	O
10	rich	O
11	pink	O
12	flowers	O
13	on	O
14	strong	O
15	stems	O
0		
1	Broad	O
2	leaves	O
3	are	O
4	divided	O
5	into	O
6	oblong	O
7	to	O
8	oval,	O
9	toothed	O
10	leaflets	O
0		
1	Z3–8	O
2	H8–2	O
0		
1	astilbe	O
2	‘Bridal	O
3	Veil’	O
0		
1	See	O
2	astilbe	O
3	‘Brautschleier’	O
0		
1	astilbe	O
2	‘Bronce	O
3	Elegans’	O
4	(simplicifolia	O
5	hybrid)	O
0		
1	Compact,	O
2	clump-forming	O
3	perennial	O
0		
1	H	O
2	12in	O
3	(30cm),	O
4	S	O
5	10in	O
6	(25cm)	O
0		
1	Pyramidal,	O
2	slightly	O
3	drooping	O
4	panicles	O
5	of	O
6	tiny,	O
7	star-shaped,	O
8	purplish-pink	O
9	flowers	O
10	are	O
11	borne	O
12	in	O
13	late	O
14	summer	O
15	on	O
16	reddish	O
17	stems	O
0		
1	Oval,	O
2	sharply	O
3	divided,	O
4	dark	O
5	green	O
6	leaves	O
7	slowly	O
8	turn	O
9	to	O
10	reddish-purple	O
0		
1	Z4–8	O
2	H8–2	O
0		
1	astilbe	O
2	‘Bumalda’	O
3	(x	O
4	arendsii	O
5	hybrid)	O
0		
1	Clump-forming	O
2	perennial	O
0		
1	H	O
2	and	O
3	S	O
4	30in	O
5	(75cm)	O
0		
1	Tiny,	O
2	star-shaped,	O
3	bright	O
4	white	O
5	flowers	O
6	are	O
7	borne	O
8	in	O
9	open	O
10	panicles	O
11	in	O
12	mid-summer	O
0		
1	Has	O
2	more	O
3	or	O
4	less	O
5	oval,	O
6	jaggedly	O
7	toothed,	O
8	red-tinted,	O
9	bronze	O
10	leaves	O
0		
1	Z4–8	O
2	H8–1	O
0		
1	astilbe	O
2	chinensis	O
3	var	O
0		
1	pumila	O
2	Clumpforming	O
3	perennial	O
0		
1	H	O
2	12in	O
3	(30cm),	O
4	S	O
5	8in	O
6	(20cm)	O
0		
1	Lower	O
2	two-thirds	O
3	of	O
4	flower	O
5	stem	O
6	bears	O
7	deeply	O
8	dissected,	O
9	coarse,	O
10	toothed,	O
11	hairy,	O
12	dark	O
13	green	O
14	leaves	O
0		
1	Dense,	O
2	fluffy	O
3	spikes	O
4	of	O
5	tiny,	O
6	star-shaped,	O
7	deep	O
8	raspberry-red	O
9	flowers	O
10	appear	O
11	in	O
12	summer	O
0		
1	Is	O
2	good	O
3	for	O
4	a	O
5	shaded,	O
6	moist	O
7	rock	O
8	garden	O
0		
1	Z4–8	O
2	H8–2	O
0		
1	taquetii	O
2	‘Superba’,	O
3	H	O
4	and	O
5	S	O
6	41/2ft	O
7	(1	O
0		
1	3m),	O
2	is	O
3	vigorous	O
4	and	O
5	has	O
6	narrow,	O
7	upright	O
8	spikes	O
9	of	O
10	vivid	O
11	magenta-purple	O
12	flowers	O
0		
1	‘Vision	O
2	in	O
3	Red’,	O
4	H	O
5	28in	O
6	(70cm),	O
7	S	O
8	26in	O
9	(65cm),	O
10	has	O
11	a	O
12	vigorous,	O
13	upright	O
14	habit,	O
15	very	O
16	dark,	O
17	slightly	O
18	metallic	O
19	green	O
20	leaves	O
21	and	O
22	strong,	O
23	dark	O
24	purple	O
25	stems	O
26	and	O
27	leaf	O
28	stalks	O
29	bearing	O
30	purple	O
31	flowers	O
0		
1	astilbe	O
2	x	O
3	crispa	O
4	‘Perkeo’,	O
5	syn	O
0		
1	astilbe	O
2	‘Perkeo’,	O
3	illus	O
0		
1	astilbe	O
2	‘Deutschland’	O
3	(japonica	O
4	hybrid),	O
5	illus	O
0		
1	Early-flowering,	O
2	slow-spreading,	O
3	clump-forming,	O
4	robust	O
5	perennial	O
0		
1	H	O
2	20in	O
3	(50cm),	O
4	S	O
5	12in	O
6	(30cm)	O
0		
1	Has	O
2	oval,	O
3	sharply	O
4	divided,	O
5	bright	O
6	green	O
7	leaves	O
0		
1	Slightly	O
2	arching	O
3	panicles	O
4	of	O
5	tiny,	O
6	star-shaped,	O
7	white	O
8	flowers	O
9	are	O
10	produced	O
11	in	O
12	late	O
13	spring	O
0		
1	Z4–9	O
2	H8–2	O
0		
1	astilbe	O
2	‘Dusseldorf’	O
3	(japonica	O
4	hybrid)	O
0		
1	Tightly	O
2	clump-forming	O
3	perennial	O
0		
1	H	O
2	24in	O
3	(60cm),	O
4	S	O
5	18in	O
6	(45cm)	O
0		
1	Produces	O
2	neat,	O
3	regular	O
4	panicles	O
5	of	O
6	tiny,	O
7	star-shaped,	O
8	salmon-pink	O
9	flowers	O
10	in	O
11	mid-summer	O
12	above	O
13	oval,	O
14	sharply	O
15	divided,	O
16	slightly	O
17	bronze-	O
18	or	O
19	deep-red	O
20	tinted,	O
21	dark	O
22	green	O
23	leaves	O
0		
1	Z4–8	O
2	H8–2	O
0		
1	astilbe	O
2	ELIZABETH	O
3	BLOOM	O
4	(‘Eliblo’)	O
5	(x	O
6	arendsii	O
7	hybrid)	O
0		
1	Vigorous,	O
2	clump-forming	O
3	perennial	O
0		
1	H	O
2	32in	O
3	(80cm),	O
4	S	O
5	24in	O
6	(60cm)	O
0		
1	Oval,	O
2	densely	O
3	packed	O
4	panicles	O
5	of	O
6	tiny,	O
7	star-shaped,	O
8	pale	O
9	purplish	O
10	pink	O
11	flowers	O
12	are	O
13	borne	O
14	in	O
15	mid-summer	O
0		
1	Has	O
2	oval,	O
3	sharply	O
4	divided,	O
5	glossy,	O
6	very	O
7	dark	O
8	green	O
9	leaves	O
0		
1	Z4–8	O
2	H8–2	O
0		
1	astilbe	O
2	‘Europa’	O
3	(japonica	O
4	hybrid),	O
5	illus	O
0		
1	Early-flowering,	O
2	clump-forming	O
3	perennial	O
0		
1	H	O
2	24in	O
3	(60cm),	O
4	S	O
5	18in	O
6	(45cm)	O
0		
1	In	O
2	early	O
3	summer	O
4	produces	O
5	tiny,	O
6	starshaped,	O
7	unusually	O
8	broad-petaled,	O
9	pale	O
10	purplish-pink	O
11	flowers	O
12	in	O
13	dense	O
14	panicles	O
0		
1	Has	O
2	oval,	O
3	sharply	O
4	divided,	O
5	glossy,	O
6	midgreen	O
7	leaves	O
0		
1	Z3–8	O
2	H8–1	O
0		
1	astilbe	O
2	‘Fanal’,	O
3	illus	O
0		
1	astilbe	O
2	‘Feuer’	O
3	(x	O
4	arendsii	O
5	hybrid),	O
6	syn	O
0		
1	astilbe	O
2	‘Fire’,	O
3	illus	O
0		
1	Clump-forming	O
2	perennial	O
0		
1	H	O
2	and	O
3	S	O
4	3ft	O
5	(1m)	O
0		
1	Conical	O
2	plumes	O
3	of	O
4	tiny,	O
5	star-shaped,	O
6	rich	O
7	purplishred	O
8	flowers	O
9	are	O
10	borne	O
11	in	O
12	early	O
13	summer	O
14	above	O
15	oval,	O
16	sharply	O
17	divided,	O
18	glossy,	O
19	bright	O
20	green	O
21	leaves	O
0		
1	Z3–8	O
2	H8–1	O
0		
1	astilbe	O
2	‘Fire’	O
0		
1	See	O
2	astilbe	O
3	‘Feuer’	O
0		
1	astilbe	O
2	glaberrima	O
3	var	O
0		
1	Moundforming	O
2	perennial	O
0		
1	H	O
2	4in	O
3	(10cm),	O
4	S	O
5	6in	O
6	(15cm)	O
0		
1	In	O
2	summer	O
3	produces	O
4	tiny,	O
5	star-shaped,	O
6	white-tipped,	O
7	mauve	O
8	flowers	O
9	in	O
10	short	O
11	spikes	O
0		
1	Oval,	O
2	sharply	O
3	divided,	O
4	glossy,	O
5	deeply	O
6	toothed,	O
7	dark	O
8	green	O
9	leaves	O
10	are	O
11	tinted	O
12	red	O
13	underneath	O
0		
1	Thrives	O
2	in	O
3	consistently	O
4	moist	O
5	soil	O
0		
1	Z3–8	O
2	H8–1	O
0		
1	astilbe	O
2	‘Gnom’,	O
3	syn	O
0		
1	astilbe	O
2	simplicifolia	O
3	‘Gnom’	O
0		
1	Arching,	O
2	clump-forming,	O
3	slenderstemmed	O
4	perennial	O
0		
1	H	O
2	6in	O
3	(15cm),	O
4	S	O
5	4in	O
6	(10cm)	O
0		
1	Has	O
2	oval,	O
3	deeply	O
4	lobed	O
5	or	O
6	cut,	O
7	crimped,	O
8	reddish-green	O
9	leaves	O
10	in	O
11	a	O
12	basal	O
13	rosette	O
0		
1	Produces	O
2	dense	O
3	racemes	O
4	of	O
5	tiny,	O
6	star-shaped,	O
7	pink	O
8	flowers	O
9	in	O
10	summer	O
0		
1	Is	O
2	good	O
3	for	O
4	a	O
5	shaded,	O
6	moist	O
7	rock	O
8	garden	O
9	or	O
10	peat	O
11	bed	O
0		
1	Self-seeds	O
2	in	O
3	damp	O
4	places	O
5	but	O
6	will	O
7	not	O
8	come	O
9	true	O
0		
1	Z4–8	O
2	H8–2	O
0		
1	astilbe	O
2	‘Granat’,	O
3	illus	O
0		
1	Clump-forming,	O
2	leafy	O
3	perennial	O
0		
1	H	O
2	2ft	O
3	(60cm),	O
4	S	O
5	to	O
6	3ft	O
7	(1m)	O
0		
1	Produces	O
2	pyramidal	O
3	trusses	O
4	of	O
5	tiny,	O
6	starshaped,	O
7	deep	O
8	red	O
9	flowers	O
10	in	O
11	summer	O
12	above	O
13	broad,	O
14	bronze-flushed,	O
15	rich	O
16	green	O
17	leaves,	O
18	which	O
19	are	O
20	divided	O
21	into	O
22	oblong	O
23	to	O
24	oval,	O
25	toothed	O
26	leaflets	O
0		
1	Z4–8	O
2	H8–2	O
0		
1	astilbe	O
2	‘Irrlicht’,	O
3	illus	O
0		
1	Leafy	O
2	perennial	O
0		
1	H	O
2	11/2–2ft	O
3	(45–60cm),	O
4	S	O
5	to	O
6	3ft	O
7	(1m)	O
0		
1	Bears	O
2	tapering,	O
3	feathery	O
4	plumes	O
5	of	O
6	tiny,	O
7	white	O
8	flowers	O
9	in	O
10	summer	O
0		
1	Foliage	O
2	is	O
3	dark	O
4	green	O
5	and	O
6	flowers	O
7	remain	O
8	on	O
9	the	O
10	plant,	O
11	dried	O
12	and	O
13	brown,	O
14	well	O
15	into	O
16	winter	O
0		
1	Z4–9	O
2	H8–2	O
0		
1	astilbe	O
2	‘Koln’	O
3	(japonica	O
4	hybrid)	O
0		
1	Clumpforming	O
2	perennial	O
0		
1	H	O
2	24in	O
3	(60cm),	O
4	S	O
5	18in	O
6	(45cm)	O
0		
1	Panicles	O
2	of	O
3	tiny,	O
4	star-shaped,	O
5	deep	O
6	pink	O
7	flowers	O
8	are	O
9	borne	O
10	in	O
11	midsummer	O
0		
1	Oval,	O
2	sharply	O
3	divided,	O
4	dark	O
5	green	O
6	leaves	O
7	are	O
8	tinted	O
9	bronze	O
10	or	O
11	deep	O
12	red	O
0		
1	Z4–8	O
2	H8–2	O
0		
1	astilbe	O
2	‘Montgomery’,	O
3	illus	O
0		
1	Leafy	O
2	perennial	O
0		
1	H	O
2	21/2ft	O
3	(75cm),	O
4	S	O
5	to	O
6	3ft	O
7	(1m)	O
0		
1	Bears	O
2	tapering,	O
3	feathery	O
4	plumes	O
5	of	O
6	tiny,	O
7	deep	O
8	salmon-red	O
9	flowers	O
10	in	O
11	summer	O
0		
1	Foliage	O
2	is	O
3	broad	O
4	and	O
5	divided	O
6	into	O
7	leaflets;	O
8	flowers,	O
9	brown	O
10	when	O
11	dried,	O
12	remain	O
13	on	O
14	the	O
15	plant	O
16	well	O
17	into	O
18	winter	O
0		
1	Z3–8	O
2	H8–2	O
0		
1	astilbe	O
2	‘Ostrich	O
3	Plume’	O
0		
1	See	O
2	A	O
0		
1	astilbe	O
2	‘Perkeo’	O
0		
1	See	O
2	astilbe	O
3	x	O
4	crispa	O
5	‘Perkeo’	O
0		
1	astilbe	O
2	‘Professor	O
3	van	O
4	der	O
5	Wielen’	O
6	(thunbergii	O
7	hybrid)	O
0		
1	Clump-forming	O
2	perennial	O
0		
1	H	O
2	4ft	O
3	(1	O
0		
1	2m),	O
2	S	O
3	3ft	O
4	(1m)	O
0		
1	Arching	O
2	sprays	O
3	of	O
4	tiny,	O
5	star-shaped,	O
6	pure	O
7	white	O
8	flowers	O
9	are	O
10	borne	O
11	in	O
12	early	O
13	summer	O
14	above	O
15	oval,	O
16	sharply	O
17	divided,	O
18	fresh	O
19	green	O
20	leaves	O
0		
1	Z4–8	O
2	H8–2	O
0		
1	astilbe	O
2	‘Rheinland’	O
3	(japonica	O
4	hybrid)	O
0		
1	Clumpforming	O
2	perennial	O
0		
1	H	O
2	20in	O
3	(50cm),	O
4	S	O
5	18in	O
6	(45cm)	O
0		
1	Compact,	O
2	conical,	O
3	upright	O
4	panicles	O
5	of	O
6	tiny,	O
7	star-shaped,	O
8	deep	O
9	pink	O
10	flowers	O
11	are	O
12	produced	O
13	in	O
14	early	O
15	and	O
16	mid-summer	O
17	above	O
18	conspicuously	O
19	divided,	O
20	mid-green	O
21	leaves	O
0		
1	Z4–8	O
2	H8–2	O
0		
1	astilbe	O
2	simplicifolia	O
3	‘Gnom’	O
0		
1	See	O
2	astilbe	O
3	‘Gnom’	O
0		
1	astilbe	O
2	‘Sprite’,	O
3	illus	O
0		
1	Clump-forming,	O
2	dwarf,	O
3	leafy	O
4	perennial	O
0		
1	H	O
2	20in	O
3	(50cm),	O
4	S	O
5	to	O
6	3ft	O
7	(1m)	O
0		
1	Has	O
2	feathery,	O
3	tapering	O
4	panicles	O
5	of	O
6	tiny,	O
7	star-shaped,	O
8	shell-pink	O
9	flowers	O
10	in	O
11	summer,	O
12	borne	O
13	above	O
14	broad	O
15	leaves	O
16	divided	O
17	into	O
18	narrowly	O
19	oval,	O
20	toothed	O
21	leaflets	O
0		
1	Z4–8	O
2	H8–1	O
0		
1	astilbe	O
2	‘Straussenfeder’,	O
3	syn	O
0		
1	astilbe	O
2	‘Ostrich	O
3	Plume’,	O
4	illus	O
0		
1	Leafy	O
2	perennial	O
0		
1	H	O
2	and	O
3	S	O
4	to	O
5	3ft	O
6	(1m)	O
0		
1	Has	O
2	divided	O
3	leaves	O
0		
1	Arching,	O
2	feathery,	O
3	tapering	O
4	plumes	O
5	of	O
6	tiny,	O
7	coral-pink	O
8	flowers	O
9	are	O
10	produced	O
11	in	O
12	summer;	O
13	dry,	O
14	brown	O
15	flowers	O
16	remain	O
17	on	O
18	plant	O
19	well	O
20	into	O
21	winter	O
0		
1	Z3–8	O
2	H8–2	O
0		
1	astilbe	O
2	‘Venus’,	O
3	illus	O
0		
1	astilbe	O
2	‘Willie	O
3	Buchanan’	O
4	(simplicifolia	O
5	hybrid)	O
0		
1	Clump-forming	O
2	perennial	O
0		
1	H	O
2	8–12in	O
3	(20–30cm),	O
4	S	O
5	8in	O
6	(20cm)	O
0		
1	Produces	O
2	neat	O
3	clumps	O
4	of	O
5	divided,	O
6	red-	O
7	or	O
8	bronzetinted,	O
9	green	O
10	leaves	O
0		
1	Loose,	O
2	conical	O
3	sprays	O
4	of	O
5	tiny,	O
6	star-shaped,	O
7	pale	O
8	pink	O
9	flowers,	O
10	with	O
11	white	O
12	petals,	O
13	are	O
14	borne	O
15	in	O
16	mid-	O
17	and	O
18	late	O
19	summer	O
0		
1	Z4–8	O
2	H8–1	O
0		
1	ASTILBOIDES	O
2	SAXIFRAGACEAE	O
3	Genus	O
4	of	O
5	one	O
6	species	O
7	of	O
8	hardy	O
9	perennial,	O
10	grown	O
11	for	O
12	its	O
13	foliage,	O
14	which	O
15	turns	O
16	reddish	O
17	in	O
18	fall	O
0		
1	Needs	O
2	partial	O
3	shade	O
4	and	O
5	moist	O
6	but	O
7	well-drained	O
8	soil	O
0		
1	Propagate	O
2	by	O
3	division	O
4	or	O
5	seed	O
6	in	O
7	fall	O
0		
1	astilboides	O
2	tabularis,	O
3	syn	O
0		
1	Rodgersia	O
2	tabularis,	O
3	illus	O
0		
1	ASTRANTIA	O
2	UMBELLIFERAE/APIACEAE	O
3	Genus	O
4	of	O
5	perennials,	O
6	widely	O
7	used	O
8	in	O
9	flower	O
10	arrangements	O
0		
1	Requires	O
2	sun	O
3	or	O
4	semi-shade	O
5	and	O
6	well-drained	O
7	soil	O
0		
1	Propagate	O
2	by	O
3	division	O
4	in	O
5	spring	O
6	or	O
7	by	O
8	seed	O
9	when	O
10	fresh,	O
11	in	O
12	late	O
13	summer	O
0		
1	astrantia	B
2	major	I
3	(Masterwort)	O
0		
1	Clump-forming	O
2	perennial	O
0		
1	H	O
2	24in	O
3	(60cm),	O
4	S	O
5	18in	O
6	(45cm)	O
0		
1	Produces	O
2	greenish-white,	O
3	sometimes	O
4	pink-tinged	O
5	flower	O
6	heads	O
7	throughout	O
8	summer–fall	O
9	above	O
10	a	O
11	dense	O
12	mass	O
13	of	O
14	divided,	O
15	mid-green	O
16	leaves	O
0		
1	Z4–7	O
2	H7–1	O
0		
1	See	O
2	astrantia	B
3	major	I
4	subsp	O
0		
1	involucrata	O
2	‘Hadspen	O
3	Blood’	O
4	has	O
5	dark	O
6	red	O
7	bracts	O
8	and	O
9	flowers	O
0		
1	involucrata,	O
2	syn	O
0		
1	astrantia	B
2	major	I
3	subsp	O
0		
1	carinthiaca	O
2	has	O
3	pink-tinged	O
4	flowerheads	O
5	with	O
6	long	O
7	bracts	O
8	through	O
9	summer	O
0		
1	‘Roma’,	O
2	illus	O
0		
1	‘Ruby	O
2	Wedding’,	O
3	illus	O
0		
1	astrantia	O
2	maxima,	O
3	illus	O
0		
1	ASTROPHYTUM	O
2	CACTACEAE	O
3	Genus	O
4	of	O
5	slow-growing,	O
6	perennial	O
7	cacti,	O
8	grown	O
9	for	O
10	their	O
11	freely	O
12	produced,	O
13	flattish,	O
14	yellow	O
15	flowers,	O
16	some	O
17	with	O
18	red	O
19	centers	O
0		
1	Frost	O
2	tender,	O
3	min	O
0		
1	41°F	O
2	(5°C)	O
0		
1	Prefers	O
2	sun	O
3	and	O
4	very	O
5	well-drained,	O
6	lime-rich	O
7	soil	O
0		
1	Allow	O
2	to	O
3	dry	O
4	completely	O
5	in	O
6	winter	O
0		
1	Is	O
2	prone	O
3	to	O
4	rot	O
5	if	O
6	wet	O
0		
1	Propagate	O
2	by	O
3	seed	O
